draft_year,team,db_picks_top3,double_db_top3,single_db_top3,db_capital_top3,total_capital_top3,db_cap_share,rank_prev,pct_prev,n_teams,need_rank,need_pct_eps,NDI_rank,NDI_pct_eps,ndi_rank_pctile,ndi_pct_eps_pctile
2000,CAR,2,1,0,1090.0,1270.0,0.8582677165354331,,,,,,,,,
2000,DAL,2,1,0,486.0,520.0,0.9346153846153846,,,,,,,,,
2000,DEN,2,1,0,1500.0,2000.0,0.75,,,,,,,,,
2000,KC,2,1,0,525.0,1325.0,0.39622641509433965,,,,,,,,,
2000,ARI,0,0,0,0.0,2225.0,0.0,,,,,,,,,
2000,ATL,0,0,0,0.0,885.0,0.0,,,,,,,,,
2000,BAL,0,0,0,0.0,3215.0,0.0,,,,,,,,,
2000,BUF,1,0,1,320.0,1165.0,0.27467811158798283,,,,,,,,,
2000,CHI,1,0,1,510.0,2105.0,0.24228028503562946,,,,,,,,,
2000,CIN,1,0,1,560.0,2620.0,0.21374045801526717,,,,,,,,,
2000,CLE,0,0,0,0.0,3866.0,0.0,,,,,,,,,
2000,DET,0,0,0,0.0,1435.0,0.0,,,,,,,,,
2000,GB,0,0,0,0.0,1780.0,0.0,,,,,,,,,
2000,IND,1,0,1,136.0,1106.0,0.12296564195298372,,,,,,,,,
2000,JAX,0,0,0,0.0,1072.0,0.0,,,,,,,,,
2000,MIA,1,0,1,170.0,600.0,0.2833333333333333,,,,,,,,,
2000,MIN,0,0,0,0.0,1410.0,0.0,,,,,,,,,
2000,NE,0,0,0,0.0,695.0,0.0,,,,,,,,,
2000,NO,0,0,0,0.0,737.0,0.0,,,,,,,,,
2000,NYG,0,0,0,0.0,1955.0,0.0,,,,,,,,,
2000,NYJ,0,0,0,0.0,3250.0,0.0,,,,,,,,,
2000,OAK,0,0,0,0.0,1460.0,0.0,,,,,,,,,
2000,PHI,0,0,0,0.0,2432.0,0.0,,,,,,,,,
2000,PIT,0,0,0,0.0,2150.0,0.0,,,,,,,,,
2000,SD,1,0,1,470.0,717.0,0.6555090655509066,,,,,,,,,
2000,SEA,1,0,1,380.0,2035.0,0.18673218673218672,,,,,,,,,
2000,SF,1,0,1,740.0,2290.0,0.3231441048034934,,,,,,,,,
2000,STL,1,0,1,284.0,1008.0,0.28174603174603174,,,,,,,,,
2000,TB,0,0,0,0.0,558.6,0.0,,,,,,,,,
2000,TEN,0,0,0,0.0,998.0,0.0,,,,,,,,,
2000,WAS,1,0,1,270.0,5070.0,0.05325443786982249,,,,,,,,,
2001,NYG,2,1,0,980.0,1046.0,0.9369024856596558,6.0,0.8333333333333334,31.0,0.1935483870967742,0.16666666666666663,5063.333333333333,5880.000000000001,0.9285714285714286,0.8928571428571429
2001,TB,2,1,0,230.0,1330.0,0.17293233082706766,2.0,0.9666666666666668,31.0,0.06451612903225806,0.033333333333333215,3565.0,6900.000000000025,0.8928571428571429,0.9285714285714286
2001,IND,2,1,0,666.0,1286.0,0.5178849144634525,16.0,0.5,31.0,0.5161290322580645,0.5,1290.375,1332.0,0.7142857142857143,0.7142857142857143
2001,BAL,1,0,1,284.0,1016.0,0.2795275590551181,1.0,1.0,31.0,0.03225806451612903,0.03225806451612903,8804.0,8804.0,1.0,1.0
2001,MIA,1,0,1,700.0,1245.0,0.5622489959839357,4.0,0.9,31.0,0.12903225806451613,0.09999999999999998,5425.0,7000.000000000002,0.9642857142857143,0.9642857142857143
2001,TEN,1,0,1,300.0,488.0,0.6147540983606558,3.0,0.9333333333333332,31.0,0.0967741935483871,0.06666666666666676,3100.0,4499.999999999994,0.8571428571428571,0.8571428571428571
2001,BUF,1,0,1,800.0,1560.0,0.5128205128205128,11.0,0.6666666666666667,31.0,0.3548387096774194,0.33333333333333326,2254.5454545454545,2400.0000000000005,0.8214285714285714,0.8214285714285714
2001,WAS,1,0,1,450.0,1576.0,0.28553299492385786,10.0,0.7,31.0,0.3225806451612903,0.30000000000000004,1395.0,1499.9999999999998,0.7857142857142857,0.7857142857142857
2001,DEN,1,0,1,740.0,1285.0,0.5758754863813229,17.0,0.4666666666666667,31.0,0.5483870967741935,0.5333333333333333,1349.4117647058824,1387.5,0.75,0.75
2001,DAL,1,0,1,340.0,838.0,0.40572792362768495,13.0,0.6,31.0,0.41935483870967744,0.4,810.7692307692307,850.0,0.6785714285714286,0.6785714285714286
2001,GB,1,0,1,235.0,2025.0,0.11604938271604938,14.0,0.5666666666666667,31.0,0.45161290322580644,0.43333333333333335,520.3571428571429,542.3076923076923,0.6428571428571429,0.6428571428571429
2001,SEA,1,0,1,500.0,2800.0,0.17857142857142858,31.0,0.0,31.0,1.0,1.0,500.0,500.0,0.6071428571428571,0.6071428571428571
2001,ARI,1,0,1,360.0,3520.0,0.10227272727272728,30.0,0.0333333333333333,31.0,0.967741935483871,0.9666666666666667,372.0,372.41379310344826,0.5714285714285714,0.5714285714285714
2001,MIN,1,0,1,245.0,1255.0,0.1952191235059761,27.0,0.1333333333333333,31.0,0.8709677419354839,0.8666666666666667,281.2962962962963,282.6923076923077,0.5357142857142857,0.5357142857142857
2001,NE,1,0,1,160.0,2180.0,0.07339449541284404,20.0,0.3666666666666667,31.0,0.6451612903225806,0.6333333333333333,248.0,252.63157894736844,0.5,0.5
2001,ATL,0,0,0,0.0,3654.0,0.0,25.0,0.1999999999999999,31.0,0.8064516129032258,0.8,0.0,0.0,0.25,0.25
2001,CAR,0,0,0,0.0,1930.0,0.0,22.0,0.3,31.0,0.7096774193548387,0.7,0.0,0.0,0.25,0.25
2001,CHI,0,0,0,0.0,2170.0,0.0,23.0,0.2666666666666667,31.0,0.7419354838709677,0.7333333333333333,0.0,0.0,0.25,0.25
2001,CIN,0,0,0,0.0,2600.0,0.0,24.0,0.2333333333333332,31.0,0.7741935483870968,0.7666666666666668,0.0,0.0,0.25,0.25
2001,CLE,0,0,0,0.0,3045.0,0.0,21.0,0.3333333333333333,31.0,0.6774193548387096,0.6666666666666667,0.0,0.0,0.25,0.25
2001,DET,0,0,0,0.0,1592.0,0.0,7.0,0.8,31.0,0.22580645161290322,0.19999999999999996,0.0,0.0,0.25,0.25
2001,JAX,0,0,0,0.0,1845.0,0.0,26.0,0.1666666666666666,31.0,0.8387096774193549,0.8333333333333334,0.0,0.0,0.25,0.25
2001,KC,0,0,0,0.0,500.0,0.0,18.0,0.4333333333333333,31.0,0.5806451612903226,0.5666666666666667,0.0,0.0,0.25,0.25
2001,NO,0,0,0,0.0,1185.0,0.0,19.0,0.4,31.0,0.6129032258064516,0.6,0.0,0.0,0.25,0.25
2001,NYJ,0,0,0,0.0,1605.0,0.0,8.0,0.7666666666666666,31.0,0.25806451612903225,0.2333333333333334,0.0,0.0,0.25,0.25
2001,PHI,0,0,0,0.0,1346.0,0.0,5.0,0.8666666666666667,31.0,0.16129032258064516,0.1333333333333333,0.0,0.0,0.25,0.25
2001,PIT,0,0,0,0.0,1457.0,0.0,9.0,0.7333333333333334,31.0,0.2903225806451613,0.2666666666666666,0.0,0.0,0.25,0.25
2001,SF,0,0,0,0.0,2120.0,0.0,29.0,0.0666666666666666,31.0,0.9354838709677419,0.9333333333333333,0.0,0.0,0.25,0.25
2001,OAK,1,0,1,660.0,1115.0,0.5919282511210763,,,,,,,,,
2001,SD,1,0,1,255.0,2545.0,0.10019646365422397,,,,,,,,,
2001,STL,1,0,1,850.0,2690.0,0.3159851301115242,,,,,,,,,
2002,PHI,3,1,0,1330.0,1330.0,1.0,3.0,0.9333333333333332,31.0,0.0967741935483871,0.06666666666666676,13743.333333333334,19949.99999999997,1.0,1.0
2002,BAL,1,0,1,740.0,1190.0,0.6218487394957983,4.0,0.9,31.0,0.12903225806451613,0.09999999999999998,5735.0,7400.000000000002,0.9642857142857143,0.9642857142857143
2002,DAL,1,0,1,1400.0,2206.0,0.6346328195829556,11.0,0.6666666666666667,31.0,0.3548387096774194,0.33333333333333326,3945.454545454545,4200.000000000001,0.9285714285714286,0.9285714285714286
2002,PIT,1,0,1,124.0,1028.0,0.12062256809338522,2.0,0.9666666666666668,31.0,0.06451612903225806,0.033333333333333215,1922.0,3720.000000000013,0.8928571428571429,0.8928571428571429
2002,SF,1,0,1,680.0,1017.0,0.6686332350049164,13.0,0.6,31.0,0.41935483870967744,0.4,1621.5384615384614,1700.0,0.8571428571428571,0.8571428571428571
2002,NYJ,1,0,1,330.0,1260.0,0.2619047619047619,12.0,0.6333333333333333,31.0,0.3870967741935484,0.3666666666666667,852.5,899.9999999999999,0.8214285714285714,0.8214285714285714
2002,CIN,1,0,1,490.0,2045.0,0.2396088019559902,19.0,0.4,31.0,0.6129032258064516,0.6,799.4736842105264,816.6666666666667,0.7857142857142857,0.7857142857142857
2002,CHI,1,0,1,230.0,998.0,0.23046092184368738,10.0,0.7,31.0,0.3225806451612903,0.30000000000000004,713.0,766.6666666666665,0.75,0.7142857142857143
2002,GB,1,0,1,132.0,1020.5,0.1293483586477217,6.0,0.8333333333333334,31.0,0.1935483870967742,0.16666666666666663,682.0,792.0000000000002,0.7142857142857143,0.75
2002,TEN,1,0,1,450.0,1705.0,0.26392961876832843,30.0,0.0333333333333333,31.0,0.967741935483871,0.9666666666666667,465.0,465.51724137931035,0.6785714285714286,0.6785714285714286
2002,WAS,1,0,1,195.0,1125.0,0.17333333333333334,15.0,0.5333333333333333,31.0,0.4838709677419355,0.4666666666666667,403.0,417.85714285714283,0.6428571428571429,0.6428571428571429
2002,DET,1,0,1,250.0,3000.0,0.08333333333333333,26.0,0.1666666666666666,31.0,0.8387096774193549,0.8333333333333334,298.07692307692304,300.0,0.6071428571428571,0.6071428571428571
2002,IND,1,0,1,220.0,1950.0,0.11282051282051282,25.0,0.1999999999999999,31.0,0.8064516129032258,0.8,272.8,275.0,0.5714285714285714,0.5714285714285714
2002,MIN,1,0,1,240.0,2260.0,0.10619469026548672,28.0,0.0999999999999999,31.0,0.9032258064516129,0.9000000000000001,265.7142857142857,266.66666666666663,0.5357142857142857,0.5357142857142857
2002,TB,1,0,1,28.6,244.6,0.11692559280457891,7.0,0.8,31.0,0.22580645161290322,0.19999999999999996,126.65714285714287,143.00000000000003,0.5,0.5
2002,MIA,1,0,1,27.0,233.0,0.11587982832618025,9.0,0.7333333333333334,31.0,0.2903225806451613,0.2666666666666666,93.0,101.25000000000003,0.4642857142857143,0.4642857142857143
2002,ARI,0,0,0,0.0,1795.0,0.0,22.0,0.3,31.0,0.7096774193548387,0.7,0.0,0.0,0.23214285714285715,0.23214285714285715
2002,ATL,0,0,0,0.0,1152.0,0.0,31.0,0.0,31.0,1.0,1.0,0.0,0.0,0.23214285714285715,0.23214285714285715
2002,BUF,0,0,0,0.0,2632.0,0.0,27.0,0.1333333333333333,31.0,0.8709677419354839,0.8666666666666667,0.0,0.0,0.23214285714285715,0.23214285714285715
2002,CAR,0,0,0,0.0,3385.0,0.0,24.0,0.2333333333333332,31.0,0.7741935483870968,0.7666666666666668,0.0,0.0,0.23214285714285715,0.23214285714285715
2002,CLE,0,0,0,0.0,1640.0,0.0,1.0,1.0,31.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.23214285714285715,0.23214285714285715
2002,DEN,0,0,0,0.0,1381.0,0.0,16.0,0.5,31.0,0.5161290322580645,0.5,0.0,0.0,0.23214285714285715,0.23214285714285715
2002,JAX,0,0,0,0.0,1995.0,0.0,20.0,0.3666666666666667,31.0,0.6451612903225806,0.6333333333333333,0.0,0.0,0.23214285714285715,0.23214285714285715
2002,KC,0,0,0,0.0,2150.0,0.0,23.0,0.2666666666666667,31.0,0.7419354838709677,0.7333333333333333,0.0,0.0,0.23214285714285715,0.23214285714285715
2002,NE,0,0,0,0.0,1125.0,0.0,14.0,0.5666666666666667,31.0,0.45161290322580644,0.43333333333333335,0.0,0.0,0.23214285714285715,0.23214285714285715
2002,NO,0,0,0,0.0,2330.0,0.0,29.0,0.0666666666666666,31.0,0.9354838709677419,0.9333333333333333,0.0,0.0,0.23214285714285715,0.23214285714285715
2002,NYG,0,0,0,0.0,1740.0,0.0,21.0,0.3333333333333333,31.0,0.6774193548387096,0.6666666666666667,0.0,0.0,0.23214285714285715,0.23214285714285715
2002,SEA,0,0,0,0.0,1320.0,0.0,18.0,0.4333333333333333,31.0,0.5806451612903226,0.5666666666666667,0.0,0.0,0.23214285714285715,0.23214285714285715
2002,HOU,0,0,0,0.0,3980.0,0.0,,,,,,,,,
2002,OAK,1,0,1,950.0,2080.0,0.4567307692307692,,,,,,,,,
2002,SD,1,0,1,1700.0,2630.0,0.6463878326996197,,,,,,,,,
2002,STL,1,0,1,270.0,1040.0,0.25961538461538464,,,,,,,,,
2003,SEA,2,1,0,1730.0,1955.0,0.8849104859335039,12.0,0.6451612903225806,32.0,0.375,0.3548387096774194,4613.333333333333,4875.454545454545,1.0,1.0
2003,PIT,2,1,0,1047.0,1357.0,0.7715549005158437,13.0,0.6129032258064516,32.0,0.40625,0.3870967741935484,2577.230769230769,2704.75,0.896551724137931,0.896551724137931
2003,IND,2,1,0,460.0,1200.0,0.38333333333333336,19.0,0.4193548387096774,32.0,0.59375,0.5806451612903226,774.7368421052631,792.2222222222222,0.7586206896551724,0.7586206896551724
2003,SD,3,1,0,1344.0,1344.0,1.0,,,,,,,,,
2003,DAL,1,0,1,1700.0,2465.0,0.6896551724137931,15.0,0.5483870967741935,32.0,0.46875,0.4516129032258065,3626.6666666666665,3764.2857142857138,0.9655172413793104,0.9655172413793104
2003,NE,1,0,1,540.0,2140.0,0.2523364485981308,6.0,0.8387096774193549,32.0,0.1875,0.16129032258064513,2880.0,3348.0000000000005,0.9310344827586207,0.9310344827586207
2003,ATL,1,0,1,350.0,429.8,0.8143322475570033,9.0,0.7419354838709677,32.0,0.28125,0.25806451612903225,1244.4444444444443,1356.25,0.8620689655172413,0.8620689655172413
2003,TEN,1,0,1,660.0,1088.0,0.6066176470588235,18.0,0.4516129032258065,32.0,0.5625,0.5483870967741935,1173.3333333333333,1203.529411764706,0.8275862068965517,0.8275862068965517
2003,JAX,1,0,1,510.0,2240.0,0.22767857142857142,16.0,0.5161290322580645,32.0,0.5,0.4838709677419355,1020.0,1054.0,0.7931034482758621,0.7931034482758621
2003,CHI,1,0,1,550.0,2430.0,0.22633744855967078,25.0,0.2258064516129032,32.0,0.78125,0.7741935483870968,704.0,710.4166666666667,0.7241379310344828,0.7241379310344828
2003,CLE,1,0,1,170.0,1350.0,0.1259259259259259,21.0,0.3548387096774194,32.0,0.65625,0.6451612903225806,259.04761904761904,263.5,0.6896551724137931,0.6896551724137931
2003,KC,1,0,1,132.0,1242.0,0.10628019323671498,27.0,0.1612903225806451,32.0,0.84375,0.8387096774193549,156.44444444444446,157.3846153846154,0.6551724137931034,0.6551724137931034
2003,ARI,0,0,0,0.0,2210.0,0.0,29.0,0.0967741935483871,32.0,0.90625,0.9032258064516129,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,BAL,0,0,0,0.0,2380.0,0.0,10.0,0.7096774193548387,32.0,0.3125,0.29032258064516125,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,BUF,0,0,0,0.0,1304.0,0.0,24.0,0.2580645161290322,32.0,0.75,0.7419354838709677,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,CAR,0,0,0,0.0,2010.0,0.0,5.0,0.8709677419354839,32.0,0.15625,0.12903225806451613,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,CIN,0,0,0,0.0,3845.0,0.0,31.0,0.032258064516129,32.0,0.96875,0.967741935483871,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,DEN,0,0,0,0.0,1318.0,0.0,11.0,0.6774193548387097,32.0,0.34375,0.32258064516129026,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,DET,0,0,0,0.0,3420.0,0.0,30.0,0.0645161290322581,32.0,0.9375,0.9354838709677419,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,GB,0,0,0,0.0,867.6,0.0,2.0,0.967741935483871,32.0,0.0625,0.032258064516129004,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,HOU,0,0,0,0.0,2945.0,0.0,23.0,0.2903225806451612,32.0,0.71875,0.7096774193548387,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,MIA,0,0,0,0.0,765.0,0.0,8.0,0.7741935483870968,32.0,0.25,0.22580645161290325,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,MIN,0,0,0,0.0,2085.0,0.0,32.0,0.0,32.0,1.0,1.0,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,NO,0,0,0,0.0,2290.0,0.0,20.0,0.3870967741935484,32.0,0.625,0.6129032258064516,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,NYG,0,0,0,0.0,1196.0,0.0,14.0,0.5806451612903225,32.0,0.4375,0.4193548387096775,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,NYJ,0,0,0,0.0,2335.0,0.0,17.0,0.4838709677419355,32.0,0.53125,0.5161290322580645,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,PHI,0,0,0,0.0,1462.0,0.0,3.0,0.935483870967742,32.0,0.09375,0.06451612903225801,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,SF,0,0,0,0.0,1175.0,0.0,22.0,0.3225806451612903,32.0,0.6875,0.6774193548387097,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,TB,0,0,0,0.0,424.0,0.0,1.0,1.0,32.0,0.03125,0.03125,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,WAS,0,0,0,0.0,647.0,0.0,7.0,0.8064516129032258,32.0,0.21875,0.19354838709677424,0.0,0.0,0.3275862068965517,0.3275862068965517
2003,OAK,1,0,1,600.0,1466.0,0.4092769440654843,,,,,,,,,
2003,STL,0,0,0,0.0,1890.0,0.0,,,,,,,,,
2004,GB,2,1,0,960.0,1190.0,0.8067226890756303,8.0,0.7741935483870968,32.0,0.25,0.22580645161290325,3840.0,4251.428571428571,1.0,1.0
2004,HOU,2,1,0,1350.0,2030.0,0.6650246305418719,32.0,0.0,32.0,1.0,1.0,1350.0,1350.0,0.8275862068965517,0.8275862068965517
2004,CIN,2,1,0,750.0,1450.0,0.5172413793103449,23.0,0.2903225806451612,32.0,0.71875,0.7096774193548387,1043.4782608695652,1056.8181818181818,0.7931034482758621,0.7931034482758621
2004,PHI,2,1,0,188.0,1188.0,0.15824915824915825,10.0,0.7096774193548387,32.0,0.3125,0.29032258064516125,601.6,647.5555555555557,0.6206896551724138,0.5862068965517241
2004,CAR,1,0,1,660.0,1068.0,0.6179775280898876,7.0,0.8064516129032258,32.0,0.21875,0.19354838709677424,3017.1428571428573,3409.999999999999,0.9655172413793104,0.9655172413793104
2004,WAS,1,0,1,1700.0,1916.0,0.8872651356993737,24.0,0.2580645161290322,32.0,0.75,0.7419354838709677,2266.6666666666665,2291.304347826087,0.9310344827586207,0.896551724137931
2004,CLE,1,0,1,310.0,1992.0,0.15562248995983935,5.0,0.8709677419354839,32.0,0.15625,0.12903225806451613,1984.0,2402.5,0.896551724137931,0.9310344827586207
2004,ATL,1,0,1,1400.0,2180.0,0.6422018348623854,30.0,0.0645161290322581,32.0,0.9375,0.9354838709677419,1493.3333333333333,1496.5517241379312,0.8620689655172413,0.8620689655172413
2004,IND,1,0,1,460.0,955.0,0.4816753926701571,18.0,0.4516129032258065,32.0,0.5625,0.5483870967741935,817.7777777777778,838.8235294117648,0.7586206896551724,0.7586206896551724
2004,SEA,1,0,1,370.0,1300.0,0.2846153846153846,15.0,0.5483870967741935,32.0,0.46875,0.4516129032258065,789.3333333333334,819.2857142857142,0.7241379310344828,0.7241379310344828
2004,PIT,1,0,1,520.0,1985.0,0.2619647355163728,22.0,0.3225806451612903,32.0,0.6875,0.6774193548387097,756.3636363636364,767.6190476190476,0.6896551724137931,0.6896551724137931
2004,SF,1,0,1,320.0,1360.0,0.23529411764705882,14.0,0.5806451612903225,32.0,0.4375,0.4193548387096775,731.4285714285714,763.076923076923,0.6551724137931034,0.6551724137931034
2004,TB,1,0,1,72.0,1317.0,0.05466970387243736,4.0,0.9032258064516128,32.0,0.125,0.09677419354838723,576.0,743.999999999999,0.5862068965517241,0.6206896551724138
2004,MIA,1,0,1,92.0,994.4,0.0925181013676589,9.0,0.7419354838709677,32.0,0.28125,0.25806451612903225,327.1111111111111,356.5,0.5517241379310345,0.5517241379310345
2004,NYJ,1,0,1,210.0,1488.0,0.14112903225806453,26.0,0.1935483870967742,32.0,0.8125,0.8064516129032258,258.46153846153845,260.40000000000003,0.5172413793103449,0.5172413793103449
2004,ARI,0,0,0,0.0,3050.0,0.0,29.0,0.0967741935483871,32.0,0.90625,0.9032258064516129,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,BAL,0,0,0,0.0,600.2,0.0,1.0,1.0,32.0,0.03125,0.03125,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,BUF,0,0,0,0.0,2150.0,0.0,3.0,0.935483870967742,32.0,0.09375,0.06451612903225801,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,CHI,0,0,0,0.0,1730.0,0.0,13.0,0.6129032258064516,32.0,0.40625,0.3870967741935484,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,DAL,0,0,0,0.0,1025.0,0.0,6.0,0.8387096774193549,32.0,0.1875,0.16129032258064513,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,DEN,0,0,0,0.0,1800.0,0.0,20.0,0.3870967741935484,32.0,0.625,0.6129032258064516,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,DET,0,0,0,0.0,2650.0,0.0,27.0,0.1612903225806451,32.0,0.84375,0.8387096774193549,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,JAX,0,0,0,0.0,2210.0,0.0,21.0,0.3548387096774194,32.0,0.65625,0.6451612903225806,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,KC,0,0,0,0.0,960.0,0.0,17.0,0.4838709677419355,32.0,0.53125,0.5161290322580645,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,MIN,0,0,0,0.0,1420.0,0.0,19.0,0.4193548387096774,32.0,0.59375,0.5806451612903226,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,NE,0,0,0,0.0,1666.0,0.0,2.0,0.967741935483871,32.0,0.0625,0.032258064516129004,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,NO,0,0,0,0.0,1600.0,0.0,12.0,0.6451612903225806,32.0,0.375,0.3548387096774194,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,NYG,0,0,0,0.0,2472.0,0.0,28.0,0.1290322580645161,32.0,0.875,0.8709677419354839,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,TEN,0,0,0,0.0,1310.0,0.0,16.0,0.5161290322580645,32.0,0.5,0.4838709677419355,0.0,0.0,0.25862068965517243,0.25862068965517243
2004,OAK,1,0,1,255.0,3305.0,0.07715582450832073,,,,,,,,,
2004,SD,0,0,0,0.0,3815.0,0.0,,,,,,,,,
2004,STL,0,0,0,0.0,918.0,0.0,,,,,,,,,
2005,ARI,2,1,0,1615.0,2075.0,0.7783132530120482,5.0,0.8709677419354839,32.0,0.15625,0.12903225806451613,10336.0,12516.25,0.9655172413793104,0.9655172413793104
2005,IND,2,1,0,940.0,1072.0,0.8768656716417911,25.0,0.2258064516129032,32.0,0.78125,0.7741935483870968,1203.2,1214.1666666666667,0.8275862068965517,0.8275862068965517
2005,DEN,3,1,0,662.0,662.0,1.0,22.0,0.3225806451612903,32.0,0.6875,0.6774193548387097,962.9090909090909,977.2380952380952,0.7931034482758621,0.7931034482758621
2005,OAK,2,1,0,1280.0,1525.0,0.839344262295082,,,,,,,,,
2005,STL,2,1,0,660.0,1535.0,0.42996742671009774,,,,,,,,,
2005,WAS,1,0,1,1350.0,2124.0,0.635593220338983,2.0,0.967741935483871,32.0,0.0625,0.032258064516129004,21600.0,41850.00000000004,1.0,1.0
2005,PIT,1,0,1,284.0,1032.0,0.2751937984496124,3.0,0.935483870967742,32.0,0.09375,0.06451612903225801,3029.3333333333335,4402.000000000004,0.9310344827586207,0.9310344827586207
2005,TEN,1,0,1,1600.0,2340.0,0.6837606837606838,27.0,0.1612903225806451,32.0,0.84375,0.8387096774193549,1896.2962962962963,1907.6923076923076,0.896551724137931,0.8620689655172413
2005,CLE,1,0,1,560.0,3015.0,0.1857379767827529,10.0,0.7096774193548387,32.0,0.3125,0.29032258064516125,1792.0,1928.8888888888891,0.8620689655172413,0.896551724137931
2005,NYG,1,0,1,470.0,764.0,0.6151832460732984,16.0,0.5161290322580645,32.0,0.5,0.4838709677419355,940.0,971.3333333333333,0.7586206896551724,0.7586206896551724
2005,NE,1,0,1,170.0,860.0,0.19767441860465115,8.0,0.7741935483870968,32.0,0.25,0.22580645161290325,680.0,752.8571428571428,0.7241379310344828,0.7241379310344828
2005,NYJ,1,0,1,330.0,910.0,0.3626373626373626,18.0,0.4516129032258065,32.0,0.5625,0.5483870967741935,586.6666666666666,601.764705882353,0.6896551724137931,0.6896551724137931
2005,NO,1,0,1,500.0,1830.0,0.273224043715847,28.0,0.1290322580645161,32.0,0.875,0.8709677419354839,571.4285714285714,574.074074074074,0.6551724137931034,0.6551724137931034
2005,DET,1,0,1,230.0,2060.0,0.11165048543689321,17.0,0.4838709677419355,32.0,0.53125,0.5161290322580645,432.94117647058823,445.625,0.6206896551724138,0.6206896551724138
2005,GB,1,0,1,390.0,1450.0,0.2689655172413793,29.0,0.0967741935483871,32.0,0.90625,0.9032258064516129,430.3448275862069,431.7857142857143,0.5862068965517241,0.5862068965517241
2005,JAX,1,0,1,155.0,1335.0,0.11610486891385768,19.0,0.4193548387096774,32.0,0.59375,0.5806451612903226,261.05263157894734,266.9444444444444,0.5517241379310345,0.5517241379310345
2005,ATL,0,0,0,0.0,1130.0,0.0,20.0,0.3870967741935484,32.0,0.625,0.6129032258064516,0.0,0.0,0.27586206896551724,0.27586206896551724
2005,BAL,0,0,0,0.0,1420.0,0.0,9.0,0.7419354838709677,32.0,0.28125,0.25806451612903225,0.0,0.0,0.27586206896551724,0.27586206896551724
2005,BUF,0,0,0,0.0,560.0,0.0,1.0,1.0,32.0,0.03125,0.03125,0.0,0.0,0.27586206896551724,0.27586206896551724
2005,CAR,0,0,0,0.0,1655.0,0.0,14.0,0.5806451612903225,32.0,0.4375,0.4193548387096775,0.0,0.0,0.27586206896551724,0.27586206896551724
2005,CHI,0,0,0,0.0,2392.0,0.0,13.0,0.6129032258064516,32.0,0.40625,0.3870967741935484,0.0,0.0,0.27586206896551724,0.27586206896551724
2005,CIN,0,0,0,0.0,1545.0,0.0,11.0,0.6774193548387097,32.0,0.34375,0.32258064516129026,0.0,0.0,0.27586206896551724,0.27586206896551724
2005,DAL,0,0,0,0.0,2580.0,0.0,24.0,0.2580645161290322,32.0,0.75,0.7419354838709677,0.0,0.0,0.27586206896551724,0.27586206896551724
2005,HOU,0,0,0,0.0,1291.0,0.0,21.0,0.3548387096774194,32.0,0.65625,0.6451612903225806,0.0,0.0,0.27586206896551724,0.27586206896551724
2005,KC,0,0,0,0.0,1216.0,0.0,32.0,0.0,32.0,1.0,1.0,0.0,0.0,0.27586206896551724,0.27586206896551724
2005,MIA,0,0,0,0.0,3280.0,0.0,6.0,0.8387096774193549,32.0,0.1875,0.16129032258064513,0.0,0.0,0.27586206896551724,0.27586206896551724
2005,MIN,0,0,0,0.0,2810.0,0.0,26.0,0.1935483870967742,32.0,0.8125,0.8064516129032258,0.0,0.0,0.27586206896551724,0.27586206896551724
2005,PHI,0,0,0,0.0,1426.0,0.0,7.0,0.8064516129032258,32.0,0.21875,0.19354838709677424,0.0,0.0,0.27586206896551724,0.27586206896551724
2005,SEA,0,0,0,0.0,1315.0,0.0,12.0,0.6451612903225806,32.0,0.375,0.3548387096774194,0.0,0.0,0.27586206896551724,0.27586206896551724
